data,bairro,qtd_casos,regiao
2020-07-07,Setor Norte Ferroviário,30,Centro Oeste
2020-07-08,Setor Norte Ferroviário,30,Centro Oeste
2020-07-09,Setor Norte Ferroviário,30,Centro Oeste
2020-07-10,Setor Norte Ferroviário,30,Centro Oeste
2020-08-25,Setor Norte Ferroviário,89,Centro Oeste
2020-08-26,Setor Norte Ferroviário,89,Centro Oeste
2020-08-27,Setor Norte Ferroviário,89,Centro Oeste
2020-08-28,Setor Norte Ferroviário,89,Centro Oeste
2020-08-31,Setor Norte Ferroviário,101,Centro Oeste
2020-08-01,Setor Norte Ferroviário,55,Centro Oeste
2020-08-02,Setor Norte Ferroviário,55,Centro Oeste
2020-08-03,Setor Norte Ferroviário,55,Centro Oeste
2020-08-04,Setor Norte Ferroviário,61,Centro Oeste
2020-08-05,Setor Norte Ferroviário,61,Centro Oeste
2020-08-06,Setor Norte Ferroviário,61,Centro Oeste
2020-08-07,Setor Norte Ferroviário,61,Centro Oeste
2020-08-08,Setor Norte Ferroviário,71,Centro Oeste
2020-08-09,Setor Norte Ferroviário,71,Centro Oeste
2020-08-10,Setor Norte Ferroviário,71,Centro Oeste
2020-08-11,Setor Norte Ferroviário,71,Centro Oeste
2020-08-12,Setor Norte Ferroviário,77,Centro Oeste
2020-08-13,Setor Norte Ferroviário,77,Centro Oeste
2020-08-14,Setor Norte Ferroviário,77,Centro Oeste
2020-08-17,Setor Norte Ferroviário,82,Centro Oeste
2020-08-18,Setor Norte Ferroviário,82,Centro Oeste
2020-08-19,Setor Norte Ferroviário,82,Centro Oeste
2020-08-20,Setor Norte Ferroviário,89,Centro Oeste
2020-08-21,Setor Norte Ferroviário,89,Centro Oeste
2020-08-22,Setor Norte Ferroviário,89,Centro Oeste
2020-08-23,Setor Norte Ferroviário,89,Centro Oeste
2020-08-24,Setor Norte Ferroviário,89,Centro Oeste
2020-09-01,Setor Norte Ferroviário,106,Centro Oeste
2020-09-02,Setor Norte Ferroviário,106,Centro Oeste
2020-09-03,Setor Norte Ferroviário,106,Centro Oeste
2020-09-04,Setor Norte Ferroviário,105,Centro Oeste
2020-09-05,Setor Norte Ferroviário,105,Centro Oeste
2020-09-06,Setor Norte Ferroviário,116,Centro Oeste
2020-09-07,Setor Norte Ferroviário,116,Centro Oeste
2020-09-08,Setor Norte Ferroviário,116,Centro Oeste
2020-09-09,Setor Norte Ferroviário,116,Centro Oeste
2020-09-10,Setor Norte Ferroviário,116,Centro Oeste
2020-09-11,Setor Norte Ferroviário,116,Centro Oeste
2020-09-14,Setor Norte Ferroviário,125,Centro Oeste
2020-09-15,Setor Norte Ferroviário,125,Centro Oeste
2020-09-16,Setor Norte Ferroviário,141,Centro Oeste
2020-09-17,Setor Norte Ferroviário,141,Centro Oeste
2020-06-30,Residencial Goiânia Viva,24,Oeste
2020-07-13,Residencial Goiânia Viva,26,Oeste
2020-07-14,Residencial Goiânia Viva,26,Oeste
2020-07-15,Residencial Goiânia Viva,26,Oeste
2020-07-19,Residencial Goiânia Viva,29,Oeste
2020-07-31,Residencial Goiânia Viva,63,Oeste
2020-07-01,Residencial Goiânia Viva,24,Oeste
2020-07-02,Residencial Goiânia Viva,26,Oeste
2020-07-03,Residencial Goiânia Viva,26,Oeste
2020-07-04,Residencial Goiânia Viva,26,Oeste
2020-07-06,Residencial Goiânia Viva,26,Oeste
2020-07-07,Residencial Goiânia Viva,26,Oeste
2020-07-08,Residencial Goiânia Viva,26,Oeste
2020-07-09,Residencial Goiânia Viva,26,Oeste
2020-07-10,Residencial Goiânia Viva,26,Oeste
2020-08-25,Residencial Goiânia Viva,115,Oeste
2020-08-26,Residencial Goiânia Viva,115,Oeste
2020-08-27,Residencial Goiânia Viva,115,Oeste
2020-08-28,Residencial Goiânia Viva,115,Oeste
2020-08-31,Residencial Goiânia Viva,124,Oeste
2020-08-01,Residencial Goiânia Viva,63,Oeste
2020-08-02,Residencial Goiânia Viva,63,Oeste
2020-08-03,Residencial Goiânia Viva,63,Oeste
2020-08-04,Residencial Goiânia Viva,82,Oeste
2020-08-05,Residencial Goiânia Viva,82,Oeste
2020-08-06,Residencial Goiânia Viva,82,Oeste
2020-08-07,Residencial Goiânia Viva,82,Oeste
2020-08-08,Residencial Goiânia Viva,89,Oeste
2020-08-09,Residencial Goiânia Viva,89,Oeste
2020-08-10,Residencial Goiânia Viva,89,Oeste
2020-08-11,Residencial Goiânia Viva,89,Oeste
2020-08-12,Residencial Goiânia Viva,96,Oeste
2020-08-13,Residencial Goiânia Viva,96,Oeste
2020-08-14,Residencial Goiânia Viva,96,Oeste
2020-08-17,Residencial Goiânia Viva,109,Oeste
2020-08-18,Residencial Goiânia Viva,109,Oeste
2020-08-19,Residencial Goiânia Viva,109,Oeste
2020-08-20,Residencial Goiânia Viva,115,Oeste
2020-08-21,Residencial Goiânia Viva,115,Oeste
2020-08-22,Residencial Goiânia Viva,115,Oeste
2020-08-23,Residencial Goiânia Viva,115,Oeste
2020-08-24,Residencial Goiânia Viva,115,Oeste
2020-09-01,Residencial Goiânia Viva,131,Oeste
2020-09-02,Residencial Goiânia Viva,131,Oeste
2020-09-03,Residencial Goiânia Viva,131,Oeste
2020-09-04,Residencial Goiânia Viva,132,Oeste
2020-09-05,Residencial Goiânia Viva,132,Oeste
2020-09-06,Residencial Goiânia Viva,140,Oeste
2020-09-07,Residencial Goiânia Viva,140,Oeste
2020-09-08,Residencial Goiânia Viva,140,Oeste
2020-09-09,Residencial Goiânia Viva,140,Oeste
2020-09-10,Residencial Goiânia Viva,140,Oeste
2020-09-11,Residencial Goiânia Viva,140,Oeste
2020-09-14,Residencial Goiânia Viva,152,Oeste
2020-09-15,Residencial Goiânia Viva,152,Oeste
2020-09-16,Residencial Goiânia Viva,174,Oeste
2020-09-17,Residencial Goiânia Viva,174,Oeste
2020-07-13,Vila Pedroso,27,Leste
2020-07-14,Vila Pedroso,27,Leste
2020-07-15,Vila Pedroso,27,Leste
2020-07-19,Vila Pedroso,34,Leste
2020-07-20,Vila Pedroso,34,Leste
2020-07-21,Vila Pedroso,34,Leste
2020-07-22,Vila Pedroso,38,Leste
2020-07-23,Vila Pedroso,38,Leste
2020-07-24,Vila Pedroso,38,Leste
2020-07-25,Vila Pedroso,38,Leste
2020-07-27,Vila Pedroso,38,Leste
2020-07-28,Vila Pedroso,38,Leste
2020-07-29,Vila Pedroso,38,Leste
2020-07-30,Vila Pedroso,38,Leste
2020-07-31,Vila Pedroso,55,Leste
2020-07-02,Vila Pedroso,27,Leste
2020-07-03,Vila Pedroso,27,Leste
2020-07-04,Vila Pedroso,27,Leste
2020-07-06,Vila Pedroso,27,Leste
2020-07-07,Vila Pedroso,27,Leste
2020-07-08,Vila Pedroso,27,Leste
2020-07-09,Vila Pedroso,27,Leste
2020-07-10,Vila Pedroso,27,Leste
2020-08-25,Vila Pedroso,85,Leste
2020-08-26,Vila Pedroso,85,Leste
2020-08-27,Vila Pedroso,85,Leste
2020-08-28,Vila Pedroso,85,Leste
2020-08-31,Vila Pedroso,94,Leste
2020-08-01,Vila Pedroso,55,Leste
2020-08-02,Vila Pedroso,55,Leste
2020-08-03,Vila Pedroso,55,Leste
2020-08-04,Vila Pedroso,62,Leste
2020-08-05,Vila Pedroso,62,Leste
2020-08-06,Vila Pedroso,62,Leste
2020-08-07,Vila Pedroso,62,Leste
2020-08-08,Vila Pedroso,70,Leste
2020-08-09,Vila Pedroso,70,Leste
2020-08-10,Vila Pedroso,70,Leste
2020-08-11,Vila Pedroso,70,Leste
2020-08-12,Vila Pedroso,76,Leste
2020-08-13,Vila Pedroso,76,Leste
2020-08-14,Vila Pedroso,76,Leste
2020-08-17,Vila Pedroso,79,Leste
2020-08-18,Vila Pedroso,79,Leste
2020-08-19,Vila Pedroso,79,Leste
2020-08-20,Vila Pedroso,85,Leste
2020-08-21,Vila Pedroso,85,Leste
2020-08-22,Vila Pedroso,85,Leste
2020-08-23,Vila Pedroso,85,Leste
2020-08-24,Vila Pedroso,85,Leste
2020-09-01,Vila Pedroso,106,Leste
2020-09-02,Vila Pedroso,106,Leste
2020-09-03,Vila Pedroso,106,Leste
2020-09-04,Vila Pedroso,108,Leste
2020-09-05,Vila Pedroso,108,Leste
2020-09-06,Vila Pedroso,113,Leste
2020-09-07,Vila Pedroso,113,Leste
2020-09-08,Vila Pedroso,113,Leste
2020-09-09,Vila Pedroso,113,Leste
2020-09-10,Vila Pedroso,113,Leste
2020-09-11,Vila Pedroso,113,Leste
2020-09-14,Vila Pedroso,127,Leste
2020-09-15,Vila Pedroso,127,Leste
2020-09-16,Vila Pedroso,136,Leste
2020-09-17,Vila Pedroso,136,Leste
2020-07-13,Floresta,26,Noroeste
2020-07-14,Floresta,26,Noroeste
2020-07-15,Floresta,26,Noroeste
2020-07-16,Floresta,36,Noroeste
2020-07-17,Floresta,36,Noroeste
2020-07-18,Floresta,36,Noroeste
2020-07-19,Floresta,36,Noroeste
2020-07-20,Floresta,37,Noroeste
2020-07-21,Floresta,37,Noroeste
2020-07-22,Floresta,39,Noroeste
2020-07-23,Floresta,39,Noroeste
2020-07-24,Floresta,39,Noroeste
2020-07-25,Floresta,39,Noroeste
2020-07-27,Floresta,39,Noroeste
2020-07-28,Floresta,39,Noroeste
2020-07-29,Floresta,39,Noroeste
2020-07-30,Floresta,39,Noroeste
2020-07-31,Floresta,55,Noroeste
2020-07-02,Floresta,26,Noroeste
2020-07-03,Floresta,26,Noroeste
2020-07-04,Floresta,26,Noroeste
2020-07-06,Floresta,26,Noroeste
2020-07-07,Floresta,26,Noroeste
2020-07-08,Floresta,26,Noroeste
2020-07-09,Floresta,26,Noroeste
2020-07-10,Floresta,26,Noroeste
2020-08-25,Floresta,96,Noroeste
2020-08-26,Floresta,96,Noroeste
2020-08-27,Floresta,96,Noroeste
2020-08-28,Floresta,96,Noroeste
2020-08-31,Floresta,124,Noroeste
2020-08-01,Floresta,55,Noroeste
2020-08-02,Floresta,55,Noroeste
2020-08-03,Floresta,55,Noroeste
2020-08-04,Floresta,62,Noroeste
2020-08-05,Floresta,62,Noroeste
2020-08-06,Floresta,62,Noroeste
2020-08-07,Floresta,62,Noroeste
2020-08-08,Floresta,71,Noroeste
2020-08-09,Floresta,71,Noroeste
2020-08-10,Floresta,71,Noroeste
2020-08-11,Floresta,71,Noroeste
2020-08-12,Floresta,79,Noroeste
2020-08-13,Floresta,79,Noroeste
2020-08-14,Floresta,79,Noroeste
2020-08-17,Floresta,84,Noroeste
2020-08-18,Floresta,84,Noroeste
2020-08-19,Floresta,84,Noroeste
2020-08-20,Floresta,96,Noroeste
2020-08-21,Floresta,96,Noroeste
2020-08-22,Floresta,96,Noroeste
2020-08-23,Floresta,96,Noroeste
2020-08-24,Floresta,96,Noroeste
2020-09-01,Floresta,134,Noroeste
2020-09-02,Floresta,134,Noroeste
2020-09-03,Floresta,134,Noroeste
2020-09-04,Floresta,136,Noroeste
2020-09-05,Floresta,136,Noroeste
2020-09-06,Floresta,145,Noroeste
2020-09-07,Floresta,145,Noroeste
2020-09-08,Floresta,145,Noroeste
2020-09-09,Floresta,145,Noroeste
2020-09-10,Floresta,145,Noroeste
2020-09-11,Floresta,145,Noroeste
2020-09-14,Floresta,148,Noroeste
2020-09-15,Floresta,148,Noroeste
2020-09-16,Floresta,159,Noroeste
2020-09-17,Floresta,159,Noroeste
2020-07-16,Setor São Jose,49,Centro Oeste
2020-07-17,Setor São Jose,49,Centro Oeste
2020-07-18,Setor São Jose,49,Centro Oeste
2020-07-19,Setor São Jose,49,Centro Oeste
2020-07-20,Setor São Jose,53,Centro Oeste
2020-07-21,Setor São Jose,53,Centro Oeste
2020-07-22,Setor São Jose,54,Centro Oeste
2020-07-23,Setor São Jose,54,Centro Oeste
2020-07-24,Setor São Jose,54,Centro Oeste
2020-07-25,Setor São Jose,54,Centro Oeste
2020-07-27,Setor São Jose,54,Centro Oeste
2020-07-28,Setor São Jose,54,Centro Oeste
2020-07-29,Setor São Jose,54,Centro Oeste
2020-07-30,Setor São Jose,54,Centro Oeste
2020-07-31,Setor São Jose,85,Centro Oeste
2020-08-25,Setor São Jose,156,Centro Oeste
2020-08-26,Setor São Jose,156,Centro Oeste
2020-08-27,Setor São Jose,156,Centro Oeste
2020-08-28,Setor São Jose,156,Centro Oeste
2020-08-31,Setor São Jose,177,Centro Oeste
2020-08-01,Setor São Jose,85,Centro Oeste
2020-08-02,Setor São Jose,85,Centro Oeste
2020-08-03,Setor São Jose,85,Centro Oeste
2020-08-04,Setor São Jose,96,Centro Oeste
2020-08-05,Setor São Jose,96,Centro Oeste
2020-08-06,Setor São Jose,96,Centro Oeste
2020-08-07,Setor São Jose,96,Centro Oeste
2020-08-08,Setor São Jose,118,Centro Oeste
2020-08-09,Setor São Jose,118,Centro Oeste
2020-08-10,Setor São Jose,118,Centro Oeste
2020-08-11,Setor São Jose,118,Centro Oeste
2020-08-12,Setor São Jose,131,Centro Oeste
2020-08-13,Setor São Jose,131,Centro Oeste
2020-08-14,Setor São Jose,131,Centro Oeste
2020-08-17,Setor São Jose,149,Centro Oeste
2020-08-18,Setor São Jose,149,Centro Oeste
2020-08-19,Setor São Jose,149,Centro Oeste
2020-08-20,Setor São Jose,156,Centro Oeste
2020-08-21,Setor São Jose,156,Centro Oeste
2020-08-22,Setor São Jose,156,Centro Oeste
2020-08-23,Setor São Jose,156,Centro Oeste
2020-08-24,Setor São Jose,156,Centro Oeste
2020-09-01,Setor São Jose,193,Centro Oeste
2020-09-02,Setor São Jose,193,Centro Oeste
2020-09-03,Setor São Jose,193,Centro Oeste
2020-09-04,Setor São Jose,202,Centro Oeste
2020-09-05,Setor São Jose,202,Centro Oeste
2020-09-06,Setor São Jose,217,Centro Oeste
2020-09-07,Setor São Jose,217,Centro Oeste
2020-09-08,Setor São Jose,217,Centro Oeste
2020-09-09,Setor São Jose,217,Centro Oeste
2020-09-10,Setor São Jose,217,Centro Oeste
2020-09-11,Setor São Jose,217,Centro Oeste
2020-09-14,Setor São Jose,247,Centro Oeste
2020-09-15,Setor São Jose,247,Centro Oeste
2020-09-16,Setor São Jose,262,Centro Oeste
2020-09-17,Setor São Jose,262,Centro Oeste
2020-07-16,Parque das Amendoeiras,41,Leste
2020-07-17,Parque das Amendoeiras,41,Leste
2020-07-18,Parque das Amendoeiras,41,Leste
2020-07-19,Parque das Amendoeiras,41,Leste
2020-07-20,Parque das Amendoeiras,41,Leste
2020-07-21,Parque das Amendoeiras,41,Leste
2020-07-22,Parque das Amendoeiras,42,Leste
2020-07-23,Parque das Amendoeiras,42,Leste
2020-07-24,Parque das Amendoeiras,42,Leste
2020-07-25,Parque das Amendoeiras,42,Leste
2020-07-27,Parque das Amendoeiras,42,Leste
2020-07-28,Parque das Amendoeiras,42,Leste
2020-07-29,Parque das Amendoeiras,42,Leste
2020-07-30,Parque das Amendoeiras,42,Leste
2020-07-31,Parque das Amendoeiras,45,Leste
2020-08-01,Parque das Amendoeiras,45,Leste
2020-08-02,Parque das Amendoeiras,45,Leste
2020-08-03,Parque das Amendoeiras,45,Leste
2020-08-04,Parque das Amendoeiras,55,Leste
2020-08-05,Parque das Amendoeiras,55,Leste
2020-08-06,Parque das Amendoeiras,55,Leste
2020-08-07,Parque das Amendoeiras,55,Leste
2020-08-08,Parque das Amendoeiras,69,Leste
2020-08-09,Parque das Amendoeiras,69,Leste
2020-08-10,Parque das Amendoeiras,69,Leste
2020-08-11,Parque das Amendoeiras,69,Leste
2020-08-12,Parque das Amendoeiras,74,Leste
2020-08-13,Parque das Amendoeiras,74,Leste
2020-08-14,Parque das Amendoeiras,74,Leste
2020-08-17,Parque das Amendoeiras,74,Leste
2020-08-18,Parque das Amendoeiras,74,Leste
2020-08-19,Parque das Amendoeiras,74,Leste
2020-07-16,Vila Redenção,41,Sul
2020-07-17,Vila Redenção,42,Sul
2020-07-18,Vila Redenção,42,Sul
2020-07-19,Vila Redenção,42,Sul
2020-07-20,Vila Redenção,46,Sul
2020-07-21,Vila Redenção,46,Sul
2020-07-22,Vila Redenção,50,Sul
2020-07-23,Vila Redenção,50,Sul
2020-07-24,Vila Redenção,50,Sul
2020-07-25,Vila Redenção,50,Sul
2020-07-27,Vila Redenção,50,Sul
2020-07-28,Vila Redenção,50,Sul
2020-07-29,Vila Redenção,50,Sul
2020-07-30,Vila Redenção,50,Sul
2020-07-31,Vila Redenção,72,Sul
2020-08-25,Vila Redenção,121,Sul
2020-08-26,Vila Redenção,121,Sul
2020-08-27,Vila Redenção,121,Sul
2020-08-28,Vila Redenção,121,Sul
2020-08-31,Vila Redenção,145,Sul
2020-08-01,Vila Redenção,72,Sul
2020-08-02,Vila Redenção,72,Sul
2020-08-03,Vila Redenção,72,Sul
2020-08-04,Vila Redenção,80,Sul
2020-08-05,Vila Redenção,80,Sul
2020-08-06,Vila Redenção,80,Sul
2020-08-07,Vila Redenção,80,Sul
2020-08-08,Vila Redenção,93,Sul
2020-08-09,Vila Redenção,93,Sul
2020-08-10,Vila Redenção,93,Sul
2020-08-11,Vila Redenção,93,Sul
2020-08-12,Vila Redenção,101,Sul
2020-08-13,Vila Redenção,101,Sul
2020-08-14,Vila Redenção,101,Sul
2020-08-17,Vila Redenção,111,Sul
2020-08-18,Vila Redenção,111,Sul
2020-08-19,Vila Redenção,111,Sul
2020-08-20,Vila Redenção,121,Sul
2020-08-21,Vila Redenção,121,Sul
2020-08-22,Vila Redenção,121,Sul
2020-08-23,Vila Redenção,121,Sul
2020-08-24,Vila Redenção,121,Sul
2020-09-01,Vila Redenção,163,Sul
2020-09-02,Vila Redenção,163,Sul
2020-09-03,Vila Redenção,163,Sul
2020-09-04,Vila Redenção,167,Sul
2020-09-05,Vila Redenção,167,Sul
2020-09-06,Vila Redenção,177,Sul
2020-09-07,Vila Redenção,177,Sul
2020-09-08,Vila Redenção,177,Sul
2020-09-09,Vila Redenção,177,Sul
2020-09-10,Vila Redenção,177,Sul
2020-09-11,Vila Redenção,177,Sul
2020-09-14,Vila Redenção,197,Sul
2020-09-15,Vila Redenção,197,Sul
2020-09-16,Vila Redenção,212,Sul
2020-09-17,Vila Redenção,212,Sul
2020-07-16,Vila Mutirão I,38,Noroeste
2020-07-17,Vila Mutirão I,38,Noroeste
2020-07-18,Vila Mutirão I,38,Noroeste
2020-07-19,Vila Mutirão I,38,Noroeste
2020-07-20,Vila Mutirão I,40,Noroeste
2020-07-21,Vila Mutirão I,40,Noroeste
2020-07-22,Vila Mutirão I,41,Noroeste
2020-07-23,Vila Mutirão I,41,Noroeste
2020-07-24,Vila Mutirão I,41,Noroeste
2020-07-25,Vila Mutirão I,41,Noroeste
2020-07-27,Vila Mutirão I,41,Noroeste
2020-07-28,Vila Mutirão I,41,Noroeste
2020-07-29,Vila Mutirão I,41,Noroeste
2020-07-30,Vila Mutirão I,41,Noroeste
2020-07-31,Vila Mutirão I,50,Noroeste
2020-08-25,Vila Mutirão I,81,Noroeste
2020-08-26,Vila Mutirão I,81,Noroeste
2020-08-27,Vila Mutirão I,81,Noroeste
2020-08-28,Vila Mutirão I,81,Noroeste
2020-08-31,Vila Mutirão I,111,Noroeste
2020-08-01,Vila Mutirão I,50,Noroeste
2020-08-02,Vila Mutirão I,50,Noroeste
2020-08-03,Vila Mutirão I,50,Noroeste
2020-08-04,Vila Mutirão I,57,Noroeste
2020-08-05,Vila Mutirão I,57,Noroeste
2020-08-06,Vila Mutirão I,57,Noroeste
2020-08-07,Vila Mutirão I,57,Noroeste
2020-08-08,Vila Mutirão I,63,Noroeste
2020-08-09,Vila Mutirão I,63,Noroeste
2020-08-10,Vila Mutirão I,63,Noroeste
2020-08-11,Vila Mutirão I,63,Noroeste
2020-08-12,Vila Mutirão I,67,Noroeste
2020-08-13,Vila Mutirão I,67,Noroeste
2020-08-14,Vila Mutirão I,67,Noroeste
2020-08-20,Vila Mutirão I,81,Noroeste
2020-08-21,Vila Mutirão I,81,Noroeste
2020-08-22,Vila Mutirão I,81,Noroeste
2020-08-23,Vila Mutirão I,81,Noroeste
2020-08-24,Vila Mutirão I,81,Noroeste
2020-09-01,Vila Mutirão I,120,Noroeste
2020-09-02,Vila Mutirão I,120,Noroeste
2020-09-03,Vila Mutirão I,120,Noroeste
2020-09-04,Vila Mutirão I,122,Noroeste
2020-09-05,Vila Mutirão I,122,Noroeste
2020-09-06,Vila Mutirão I,126,Noroeste
2020-09-07,Vila Mutirão I,126,Noroeste
2020-09-08,Vila Mutirão I,126,Noroeste
2020-09-09,Vila Mutirão I,126,Noroeste
2020-09-10,Vila Mutirão I,126,Noroeste
2020-09-11,Vila Mutirão I,126,Noroeste
2020-09-14,Vila Mutirão I,131,Noroeste
2020-09-15,Vila Mutirão I,131,Noroeste
2020-09-16,Vila Mutirão I,132,Noroeste
2020-09-17,Vila Mutirão I,132,Noroeste
2020-07-16,Vila Itatiaia,35,Norte
2020-07-17,Vila Itatiaia,37,Norte
2020-07-18,Vila Itatiaia,37,Norte
2020-07-19,Vila Itatiaia,37,Norte
2020-07-20,Vila Itatiaia,37,Norte
2020-07-21,Vila Itatiaia,37,Norte
2020-07-22,Vila Itatiaia,37,Norte
2020-07-23,Vila Itatiaia,37,Norte
2020-07-24,Vila Itatiaia,37,Norte
2020-07-25,Vila Itatiaia,37,Norte
2020-07-27,Vila Itatiaia,37,Norte
2020-07-28,Vila Itatiaia,37,Norte
2020-07-29,Vila Itatiaia,37,Norte
2020-07-30,Vila Itatiaia,37,Norte
2020-07-31,Vila Itatiaia,46,Norte
2020-08-25,Vila Itatiaia,87,Norte
2020-08-26,Vila Itatiaia,87,Norte
2020-08-27,Vila Itatiaia,87,Norte
2020-08-28,Vila Itatiaia,87,Norte
2020-08-31,Vila Itatiaia,100,Norte
2020-08-01,Vila Itatiaia,46,Norte
2020-08-02,Vila Itatiaia,46,Norte
2020-08-03,Vila Itatiaia,46,Norte
2020-08-04,Vila Itatiaia,54,Norte
2020-08-05,Vila Itatiaia,54,Norte
2020-08-06,Vila Itatiaia,54,Norte
2020-08-07,Vila Itatiaia,54,Norte
2020-08-08,Vila Itatiaia,66,Norte
2020-08-09,Vila Itatiaia,66,Norte
2020-08-10,Vila Itatiaia,66,Norte
2020-08-11,Vila Itatiaia,66,Norte
2020-08-12,Vila Itatiaia,70,Norte
2020-08-13,Vila Itatiaia,70,Norte
2020-08-14,Vila Itatiaia,70,Norte
2020-08-17,Vila Itatiaia,78,Norte
2020-08-18,Vila Itatiaia,78,Norte
2020-08-19,Vila Itatiaia,78,Norte
2020-08-20,Vila Itatiaia,87,Norte
2020-08-21,Vila Itatiaia,87,Norte
2020-08-22,Vila Itatiaia,87,Norte
2020-08-23,Vila Itatiaia,87,Norte
2020-08-24,Vila Itatiaia,87,Norte
2020-09-01,Vila Itatiaia,107,Norte
2020-09-02,Vila Itatiaia,107,Norte
2020-09-03,Vila Itatiaia,107,Norte
2020-09-04,Vila Itatiaia,106,Norte
2020-09-05,Vila Itatiaia,106,Norte
2020-09-06,Vila Itatiaia,109,Norte
2020-09-07,Vila Itatiaia,109,Norte
2020-09-08,Vila Itatiaia,109,Norte
2020-09-09,Vila Itatiaia,109,Norte
2020-09-10,Vila Itatiaia,109,Norte
2020-09-11,Vila Itatiaia,109,Norte
2020-09-14,Vila Itatiaia,119,Norte
2020-09-15,Vila Itatiaia,119,Norte
2020-09-16,Vila Itatiaia,138,Norte
2020-09-17,Vila Itatiaia,138,Norte
2020-07-19,Vila Jardim São Judas Tadeu,34,Norte
2020-07-20,Vila Jardim São Judas Tadeu,35,Norte
2020-07-21,Vila Jardim São Judas Tadeu,35,Norte
2020-07-22,Vila Jardim São Judas Tadeu,36,Norte
2020-07-23,Vila Jardim São Judas Tadeu,36,Norte
2020-07-24,Vila Jardim São Judas Tadeu,36,Norte
2020-07-25,Vila Jardim São Judas Tadeu,36,Norte
2020-07-27,Vila Jardim São Judas Tadeu,36,Norte
2020-07-28,Vila Jardim São Judas Tadeu,36,Norte
2020-07-29,Vila Jardim São Judas Tadeu,36,Norte
2020-07-30,Vila Jardim São Judas Tadeu,36,Norte
2020-07-31,Vila Jardim São Judas Tadeu,60,Norte
2020-08-25,Vila Jardim São Judas Tadeu,111,Norte
2020-08-26,Vila Jardim São Judas Tadeu,111,Norte
2020-08-27,Vila Jardim São Judas Tadeu,111,Norte
2020-08-28,Vila Jardim São Judas Tadeu,111,Norte
2020-08-31,Vila Jardim São Judas Tadeu,122,Norte
2020-08-01,Vila Jardim São Judas Tadeu,60,Norte
2020-08-02,Vila Jardim São Judas Tadeu,60,Norte
2020-08-03,Vila Jardim São Judas Tadeu,60,Norte
2020-08-04,Vila Jardim São Judas Tadeu,64,Norte
2020-08-05,Vila Jardim São Judas Tadeu,64,Norte
2020-08-06,Vila Jardim São Judas Tadeu,64,Norte
2020-08-07,Vila Jardim São Judas Tadeu,64,Norte
2020-08-08,Vila Jardim São Judas Tadeu,76,Norte
2020-08-09,Vila Jardim São Judas Tadeu,76,Norte
2020-08-10,Vila Jardim São Judas Tadeu,76,Norte
2020-08-11,Vila Jardim São Judas Tadeu,76,Norte
2020-08-12,Vila Jardim São Judas Tadeu,84,Norte
2020-08-13,Vila Jardim São Judas Tadeu,84,Norte
2020-08-14,Vila Jardim São Judas Tadeu,84,Norte
2020-08-17,Vila Jardim São Judas Tadeu,96,Norte
2020-08-18,Vila Jardim São Judas Tadeu,96,Norte
2020-08-19,Vila Jardim São Judas Tadeu,96,Norte
2020-08-20,Vila Jardim São Judas Tadeu,111,Norte
2020-08-21,Vila Jardim São Judas Tadeu,111,Norte
2020-08-22,Vila Jardim São Judas Tadeu,111,Norte
2020-08-23,Vila Jardim São Judas Tadeu,111,Norte
2020-08-24,Vila Jardim São Judas Tadeu,111,Norte
2020-09-01,Vila Jardim São Judas Tadeu,126,Norte
2020-09-02,Vila Jardim São Judas Tadeu,126,Norte
2020-09-03,Vila Jardim São Judas Tadeu,126,Norte
2020-09-04,Vila Jardim São Judas Tadeu,128,Norte
2020-09-05,Vila Jardim São Judas Tadeu,128,Norte
2020-09-06,Vila Jardim São Judas Tadeu,137,Norte
2020-09-07,Vila Jardim São Judas Tadeu,137,Norte
2020-09-08,Vila Jardim São Judas Tadeu,137,Norte
2020-09-09,Vila Jardim São Judas Tadeu,137,Norte
2020-09-10,Vila Jardim São Judas Tadeu,137,Norte
2020-09-11,Vila Jardim São Judas Tadeu,137,Norte
2020-09-14,Vila Jardim São Judas Tadeu,153,Norte
2020-09-15,Vila Jardim São Judas Tadeu,153,Norte
2020-09-16,Vila Jardim São Judas Tadeu,159,Norte
2020-09-17,Vila Jardim São Judas Tadeu,159,Norte
2020-07-19,Jardim Vila Boa,31,Sudoeste
2020-07-19,Jardim Vila Boa,31,Sudoeste
2020-07-19,Jardim Vila Boa,31,Sudoeste
2020-07-20,Jardim Vila Boa,31,Sudoeste
2020-07-20,Jardim Vila Boa,31,Sudoeste
2020-07-20,Jardim Vila Boa,31,Sudoeste
2020-07-21,Jardim Vila Boa,31,Sudoeste
2020-07-21,Jardim Vila Boa,31,Sudoeste
2020-07-21,Jardim Vila Boa,31,Sudoeste
2020-07-22,Jardim Vila Boa,31,Sudoeste
2020-07-22,Jardim Vila Boa,31,Sudoeste
2020-07-22,Jardim Vila Boa,31,Sudoeste
2020-07-23,Jardim Vila Boa,31,Sudoeste
2020-07-23,Jardim Vila Boa,31,Sudoeste
